responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr28,A1NF6PELRKACS9,survey1,q_153_2,Please say both words aloud. Which one would you say?,54,comp_155_3,probably silverware-alicious,1,consonant
sr28,A1NF6PELRKACS9,survey1,q_157_2,Please say both words aloud. Which one would you say?,61,comp_159_3,probably universe-alicious,2,consonant
sr28,A1NF6PELRKACS9,survey1,q_137_2,Please say both words aloud. Which one would you say?,90,comp_139_3,probably commandment-alicious,2,consonant
sr28,A1NF6PELRKACS9,survey1,q_333_2,Please say both words aloud. Which one would you say?,44,comp_336_3,definitely eleven-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_117_2,Please say both words aloud. Which one would you say?,86,comp_120_3,definitely meditation-alicious,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_373_2,Please say both words aloud. Which one would you say?,4,comp_373_3,definitely banana-thon,0,schwa
sr28,A1NF6PELRKACS9,survey1,q_245_2,Please say both words aloud. Which one would you say?,27,comp_248_3,definitely marine-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_181_2,Please say both words aloud. Which one would you say?,81,comp_181_3,definitely banana-licious,3,schwa
sr28,A1NF6PELRKACS9,survey1,q_265_2,Please say both words aloud. Which one would you say?,18,comp_267_3,probably patrick-athon,2,consonant
sr28,A1NF6PELRKACS9,survey1,q_205_2,Please say both words aloud. Which one would you say?,85,comp_208_3,definitely stampede-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_57_2,Please say both words aloud. Which one would you say?,88,comp_60_3,definitely decade-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_189_2,Please say both words aloud. Which one would you say?,62,comp_190_3,probably placebo-licious,2,vowel
sr28,A1NF6PELRKACS9,survey1,q_37_2,Please say both words aloud. Which one would you say?,49,comp_39_3,probably grenade-alicious,2,consonant
sr28,A1NF6PELRKACS9,survey1,q_17_2,Please say both words aloud. Which one would you say?,96,comp_20_3,definitely berlin-alicious,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_101_2,Please say both words aloud. Which one would you say?,64,comp_101_3,definitely drama-licious,3,schwa
sr28,A1NF6PELRKACS9,survey1,q_325_2,Please say both words aloud. Which one would you say?,28,comp_328_3,definitely detective-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_121_2,Please say both words aloud. Which one would you say?,24,comp_124_3,definitely penicillin-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_41_2,Please say both words aloud. Which one would you say?,31,comp_44_3,definitely balloon-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_109_2,Please say both words aloud. Which one would you say?,23,comp_112_3,definitely affidavit-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_229_2,Please say both words aloud. Which one would you say?,20,comp_231_3,probably grenade-athon,2,consonant
sr28,A1NF6PELRKACS9,survey1,q_297_2,Please say both words aloud. Which one would you say?,12,comp_300_3,definitely anesthetic-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_225_2,Please say both words aloud. Which one would you say?,77,comp_228_3,definitely estate-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_21_2,Please say both words aloud. Which one would you say?,22,comp_24_3,definitely typhoon-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_61_2,Please say both words aloud. Which one would you say?,26,comp_64_3,definitely secret-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_293_2,Please say both words aloud. Which one would you say?,56,comp_293_3,definitely drama-thon,0,schwa
sr28,A1NF6PELRKACS9,survey1,q_2_2,What is your age?,1,comp_5_3,46-65,1,
sr28,A1NF6PELRKACS9,survey1,q_133_2,Please say both words aloud. Which one would you say?,65,comp_136_3,definitely detective-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_53_2,Please say both words aloud. Which one would you say?,76,comp_56_3,definitely marine-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_201_2,Please say both words aloud. Which one would you say?,94,comp_204_3,definitely corvette-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_197_2,Please say both words aloud. Which one would you say?,16,comp_198_3,probably miami-licious,1,vowel
sr28,A1NF6PELRKACS9,survey1,q_13_2,Please say both words aloud. Which one would you say?,82,comp_16_3,definitely stampede-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_49_2,Please say both words aloud. Which one would you say?,35,comp_52_3,definitely cologne-alicious,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_221_2,Please say both words aloud. Which one would you say?,50,comp_224_3,definitely cayenne-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_241_2,Please say both words aloud. Which one would you say?,78,comp_244_3,definitely cologne-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_45_2,Please say both words aloud. Which one would you say?,60,comp_48_3,definitely japan-alicious,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_365_2,Please say both words aloud. Which one would you say?,67,comp_368_3,definitely antidote-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_-1_-1,"It was a fun survey. If there was a way to know how many words in total were present, it would have been more helpful.",-1,comp_-1_-1,"It was a fun survey. If there was a way to know how many words in total were present, it would have been more helpful.",-1,
sr28,A1NF6PELRKACS9,survey1,q_337_2,Please say both words aloud. Which one would you say?,91,comp_340_3,definitely opinion-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_361_2,Please say both words aloud. Which one would you say?,17,comp_364_3,definitely nicotine-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_377_2,Please say both words aloud. Which one would you say?,45,comp_377_3,definitely korea-thon,0,schwa
sr28,A1NF6PELRKACS9,survey1,q_317_2,Please say both words aloud. Which one would you say?,33,comp_320_3,definitely coliseum-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_237_2,Please say both words aloud. Which one would you say?,13,comp_240_3,definitely japan-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_261_2,Please say both words aloud. Which one would you say?,14,comp_264_3,definitely office-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_269_2,Please say both words aloud. Which one would you say?,68,comp_272_3,definitely omelet-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_309_2,Please say both words aloud. Which one would you say?,3,comp_312_3,definitely meditation-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_177_2,Please say both words aloud. Which one would you say?,25,comp_177_3,definitely antenna-licious,3,schwa
sr28,A1NF6PELRKACS9,survey1,q_301_2,Please say both words aloud. Which one would you say?,52,comp_304_3,definitely affidavit-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_321_2,Please say both words aloud. Which one would you say?,74,comp_324_3,definitely ceramic-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_357_2,Please say both words aloud. Which one would you say?,63,comp_360_3,definitely valentine-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_125_2,Please say both words aloud. Which one would you say?,75,comp_128_3,definitely coliseum-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_289_2,Please say both words aloud. Which one would you say?,7,comp_289_3,definitely cuba-thon,3,schwa
sr28,A1NF6PELRKACS9,survey1,q_285_2,Please say both words aloud. Which one would you say?,87,comp_285_3,definitely china-thon,0,schwa
sr28,A1NF6PELRKACS9,survey1,q_81_2,Please say both words aloud. Which one would you say?,71,comp_82_3,probably chili-licious,1,vowel
sr28,A1NF6PELRKACS9,survey1,q_281_2,Please say both words aloud. Which one would you say?,80,comp_282_3,probably hero-thon,2,vowel
sr28,A1NF6PELRKACS9,survey1,q_85_2,Please say both words aloud. Which one would you say?,15,comp_85_3,definitely mayo-licious,0,vowel
sr28,A1NF6PELRKACS9,survey1,q_349_2,Please say both words aloud. Which one would you say?,21,comp_352_3,definitely universe-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_141_2,Please say both words aloud. Which one would you say?,6,comp_144_3,definitely eleven-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_149_2,Please say both words aloud. Which one would you say?,53,comp_152_3,definitely asylum-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_345_2,Please say both words aloud. Which one would you say?,83,comp_348_3,definitely silverware-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_89_2,Please say both words aloud. Which one would you say?,5,comp_90_3,probably hero-licious,1,vowel
sr28,A1NF6PELRKACS9,survey1,q_313_2,Please say both words aloud. Which one would you say?,48,comp_316_3,definitely penicillin-athon,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_69_2,Please say both words aloud. Which one would you say?,55,comp_72_3,definitely office-alicious,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_233_2,Please say both words aloud. Which one would you say?,39,comp_236_3,definitely balloon-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_213_2,Please say both words aloud. Which one would you say?,9,comp_216_3,definitely typhoon-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_129_2,Please say both words aloud. Which one would you say?,46,comp_132_3,definitely ceramic-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_7_2,Are you a native speaker of English?,0,comp_7_3,Yes,0,
sr28,A1NF6PELRKACS9,survey1,q_29_2,Please say both words aloud. Which one would you say?,34,comp_32_3,definitely cayenne-alicious,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_9_2,Please say both words aloud. Which one would you say?,51,comp_12_3,definitely corvette-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_305_2,Please say both words aloud. Which one would you say?,72,comp_308_3,definitely orthodonist-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_253_2,Please say both words aloud. Which one would you say?,89,comp_256_3,definitely secret-athon,0,consonant
sr28,A1NF6PELRKACS9,survey1,q_173_2,Please say both words aloud. Which one would you say?,38,comp_176_3,definitely antidote-alicious,3,consonant
sr28,A1NF6PELRKACS9,survey1,q_385_2,Please say both words aloud. Which one would you say?,58,comp_385_3,definitely spaghetti-thon,0,vowel
sr28,A1NF6PELRKACS9,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr29,A24L91WW029V3B,survey1,q_381_2,Please say both words aloud. Which one would you say?,22,comp_383_3,probably placebo-athon,1,vowel
sr29,A24L91WW029V3B,survey1,q_113_2,Please say both words aloud. Which one would you say?,96,comp_114_3,probably orthodonist-licious,1,consonant
sr29,A24L91WW029V3B,survey1,q_369_2,Please say both words aloud. Which one would you say?,68,comp_369_3,definitely antenna-thon,0,schwa
sr29,A24L91WW029V3B,survey1,q_133_2,Please say both words aloud. Which one would you say?,43,comp_134_3,probably detective-licious,1,consonant
sr29,A24L91WW029V3B,survey1,q_389_2,Please say both words aloud. Which one would you say?,80,comp_392_3,definitely miami-athon,0,vowel
sr29,A24L91WW029V3B,survey1,q_53_2,Please say both words aloud. Which one would you say?,92,comp_54_3,probably marine-licious,1,consonant
sr29,A24L91WW029V3B,survey1,q_73_2,Please say both words aloud. Which one would you say?,83,comp_74_3,probably patrick-licious,2,consonant
sr29,A24L91WW029V3B,survey1,q_201_2,Please say both words aloud. Which one would you say?,63,comp_203_3,probably corvette-athon,2,consonant
sr29,A24L91WW029V3B,survey1,q_197_2,Please say both words aloud. Which one would you say?,21,comp_198_3,probably miami-licious,2,vowel
sr29,A24L91WW029V3B,survey1,q_13_2,Please say both words aloud. Which one would you say?,62,comp_13_3,definitely stampede-licious,0,consonant
sr29,A24L91WW029V3B,survey1,q_49_2,Please say both words aloud. Which one would you say?,45,comp_50_3,probably cologne-licious,2,consonant
sr29,A24L91WW029V3B,survey1,q_221_2,Please say both words aloud. Which one would you say?,23,comp_222_3,probably cayenne-thon,2,consonant
sr29,A24L91WW029V3B,survey1,q_241_2,Please say both words aloud. Which one would you say?,50,comp_241_3,definitely cologne-thon,0,consonant
sr29,A24L91WW029V3B,survey1,q_45_2,Please say both words aloud. Which one would you say?,3,comp_47_3,probably japan-alicious,1,consonant
sr29,A24L91WW029V3B,survey1,q_365_2,Please say both words aloud. Which one would you say?,85,comp_367_3,probably antidote-athon,1,consonant
sr29,A24L91WW029V3B,survey1,q_-1_-1,interesting survey,-1,comp_-1_-1,interesting survey,-1,
sr29,A24L91WW029V3B,survey1,q_337_2,Please say both words aloud. Which one would you say?,72,comp_340_3,definitely opinion-athon,3,consonant
sr29,A24L91WW029V3B,survey1,q_361_2,Please say both words aloud. Which one would you say?,38,comp_364_3,definitely nicotine-athon,0,consonant
sr29,A24L91WW029V3B,survey1,q_185_2,Please say both words aloud. Which one would you say?,82,comp_186_3,probably korea-licious,1,schwa
sr29,A24L91WW029V3B,survey1,q_33_2,Please say both words aloud. Which one would you say?,75,comp_34_3,probably estate-licious,2,consonant
sr29,A24L91WW029V3B,survey1,q_377_2,Please say both words aloud. Which one would you say?,41,comp_380_3,definitely korea-athon,3,schwa
sr29,A24L91WW029V3B,survey1,q_317_2,Please say both words aloud. Which one would you say?,48,comp_320_3,definitely coliseum-athon,3,consonant
sr29,A24L91WW029V3B,survey1,q_209_2,Please say both words aloud. Which one would you say?,15,comp_210_3,probably berlin-thon,1,consonant
sr29,A24L91WW029V3B,survey1,q_249_2,Please say both words aloud. Which one would you say?,29,comp_252_3,definitely decade-athon,3,consonant
sr29,A24L91WW029V3B,survey1,q_193_2,Please say both words aloud. Which one would you say?,57,comp_194_3,probably spaghetti-licious,2,vowel
sr29,A24L91WW029V3B,survey1,q_97_2,Please say both words aloud. Which one would you say?,61,comp_100_3,definitely cuba-alicious,0,schwa
sr29,A24L91WW029V3B,survey1,q_237_2,Please say both words aloud. Which one would you say?,46,comp_239_3,probably japan-athon,1,consonant
sr29,A24L91WW029V3B,survey1,q_93_2,Please say both words aloud. Which one would you say?,70,comp_95_3,probably china-alicious,2,schwa
sr29,A24L91WW029V3B,survey1,q_329_2,Please say both words aloud. Which one would you say?,88,comp_332_3,definitely commandment-athon,3,consonant
sr29,A24L91WW029V3B,survey1,q_261_2,Please say both words aloud. Which one would you say?,55,comp_263_3,probably office-athon,1,consonant
sr29,A24L91WW029V3B,survey1,q_341_2,Please say both words aloud. Which one would you say?,52,comp_343_3,probably asylum-athon,2,consonant
sr29,A24L91WW029V3B,survey1,q_269_2,Please say both words aloud. Which one would you say?,39,comp_270_3,probably omelet-thon,2,consonant
sr29,A24L91WW029V3B,survey1,q_273_2,Please say both words aloud. Which one would you say?,32,comp_275_3,probably chili-athon,1,vowel
sr29,A24L91WW029V3B,survey1,q_277_2,Please say both words aloud. Which one would you say?,37,comp_280_3,definitely mayo-athon,0,vowel
sr29,A24L91WW029V3B,survey1,q_105_2,Please say both words aloud. Which one would you say?,54,comp_107_3,probably anesthetic-alicious,1,consonant
sr29,A24L91WW029V3B,survey1,q_145_2,Please say both words aloud. Which one would you say?,71,comp_147_3,probably opinion-alicious,1,consonant
sr29,A24L91WW029V3B,survey1,q_165_2,Please say both words aloud. Which one would you say?,51,comp_166_3,probably valentine-licious,1,consonant
sr29,A24L91WW029V3B,survey1,q_257_2,Please say both words aloud. Which one would you say?,67,comp_258_3,probably magic-thon,2,consonant
sr29,A24L91WW029V3B,survey1,q_217_2,Please say both words aloud. Which one would you say?,74,comp_219_3,probably champagne-athon,1,consonant
sr29,A24L91WW029V3B,survey1,q_309_2,Please say both words aloud. Which one would you say?,93,comp_310_3,probably meditation-thon,2,consonant
sr29,A24L91WW029V3B,survey1,q_177_2,Please say both words aloud. Which one would you say?,20,comp_178_3,probably antenna-licious,1,schwa
sr29,A24L91WW029V3B,survey1,q_169_2,Please say both words aloud. Which one would you say?,35,comp_170_3,probably nicotine-licious,2,consonant
sr29,A24L91WW029V3B,survey1,q_301_2,Please say both words aloud. Which one would you say?,81,comp_303_3,probably affidavit-athon,1,consonant
sr29,A24L91WW029V3B,survey1,q_25_2,Please say both words aloud. Which one would you say?,12,comp_28_3,definitely champagne-alicious,3,consonant
sr29,A24L91WW029V3B,survey1,q_161_2,Please say both words aloud. Which one would you say?,9,comp_162_3,probably hurricane-licious,1,consonant
sr29,A24L91WW029V3B,survey1,q_65_2,Please say both words aloud. Which one would you say?,4,comp_66_3,probably magic-licious,1,consonant
sr29,A24L91WW029V3B,survey1,q_321_2,Please say both words aloud. Which one would you say?,17,comp_323_3,probably ceramic-athon,2,consonant
sr29,A24L91WW029V3B,survey1,q_357_2,Please say both words aloud. Which one would you say?,53,comp_359_3,probably valentine-athon,2,consonant
sr29,A24L91WW029V3B,survey1,q_353_2,Please say both words aloud. Which one would you say?,69,comp_355_3,probably hurricane-athon,1,consonant
sr29,A24L91WW029V3B,survey1,q_125_2,Please say both words aloud. Which one would you say?,34,comp_127_3,probably coliseum-alicious,1,consonant
sr29,A24L91WW029V3B,survey1,q_77_2,Please say both words aloud. Which one would you say?,64,comp_78_3,probably omelet-licious,1,consonant
sr29,A24L91WW029V3B,survey1,q_289_2,Please say both words aloud. Which one would you say?,7,comp_290_3,probably cuba-thon,2,schwa
sr29,A24L91WW029V3B,survey1,q_153_2,Please say both words aloud. Which one would you say?,33,comp_154_3,probably silverware-licious,1,consonant
sr29,A24L91WW029V3B,survey1,q_157_2,Please say both words aloud. Which one would you say?,47,comp_160_3,definitely universe-alicious,0,consonant
