responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr9053,A314DWZAF1I60O,survey1,q_49_2,Please say both words aloud. Which one would you say?,26,comp_50_3,probably cologne-licious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_53_2,Please say both words aloud. Which one would you say?,27,comp_56_3,definitely marine-alicious,0,consonant
sr9053,A314DWZAF1I60O,survey1,q_109_2,Please say both words aloud. Which one would you say?,28,comp_109_3,definitely affidavit-licious,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_369_2,Please say both words aloud. Which one would you say?,29,comp_369_3,definitely antenna-thon,3,schwa
sr9053,A314DWZAF1I60O,survey1,q_361_2,Please say both words aloud. Which one would you say?,30,comp_363_3,probably nicotine-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_249_2,Please say both words aloud. Which one would you say?,31,comp_251_3,probably decade-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_217_2,Please say both words aloud. Which one would you say?,32,comp_218_3,probably champagne-thon,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_45_2,Please say both words aloud. Which one would you say?,33,comp_46_3,probably japan-licious,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_157_2,Please say both words aloud. Which one would you say?,34,comp_157_3,definitely universe-licious,0,consonant
sr9053,A314DWZAF1I60O,survey1,q_317_2,Please say both words aloud. Which one would you say?,35,comp_317_3,definitely coliseum-thon,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_345_2,Please say both words aloud. Which one would you say?,36,comp_345_3,definitely silverware-thon,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_285_2,Please say both words aloud. Which one would you say?,37,comp_287_3,probably china-athon,1,schwa
sr9053,A314DWZAF1I60O,survey1,q_341_2,Please say both words aloud. Which one would you say?,38,comp_344_3,definitely asylum-athon,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_325_2,Please say both words aloud. Which one would you say?,39,comp_327_3,probably detective-athon,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_69_2,Please say both words aloud. Which one would you say?,40,comp_70_3,probably office-licious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_165_2,Please say both words aloud. Which one would you say?,41,comp_166_3,probably valentine-licious,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_81_2,Please say both words aloud. Which one would you say?,42,comp_83_3,probably chili-alicious,2,vowel
sr9053,A314DWZAF1I60O,survey1,q_305_2,Please say both words aloud. Which one would you say?,43,comp_306_3,probably orthodonist-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_333_2,Please say both words aloud. Which one would you say?,44,comp_335_3,probably eleven-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_221_2,Please say both words aloud. Which one would you say?,45,comp_222_3,probably cayenne-thon,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_105_2,Please say both words aloud. Which one would you say?,46,comp_106_3,probably anesthetic-licious,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_269_2,Please say both words aloud. Which one would you say?,47,comp_271_3,probably omelet-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_281_2,Please say both words aloud. Which one would you say?,48,comp_284_3,definitely hero-athon,3,vowel
sr9053,A314DWZAF1I60O,survey1,q_377_2,Please say both words aloud. Which one would you say?,49,comp_379_3,probably korea-athon,2,schwa
sr9053,A314DWZAF1I60O,survey1,q_357_2,Please say both words aloud. Which one would you say?,50,comp_358_3,probably valentine-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_241_2,Please say both words aloud. Which one would you say?,51,comp_243_3,probably cologne-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_161_2,Please say both words aloud. Which one would you say?,52,comp_163_3,probably hurricane-alicious,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_173_2,Please say both words aloud. Which one would you say?,53,comp_175_3,probably antidote-alicious,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_185_2,Please say both words aloud. Which one would you say?,54,comp_188_3,definitely korea-alicious,0,schwa
sr9053,A314DWZAF1I60O,survey1,q_197_2,Please say both words aloud. Which one would you say?,55,comp_199_3,probably miami-alicious,2,vowel
sr9053,A314DWZAF1I60O,survey1,q_365_2,Please say both words aloud. Which one would you say?,56,comp_365_3,definitely antidote-thon,0,consonant
sr9053,A314DWZAF1I60O,survey1,q_213_2,Please say both words aloud. Which one would you say?,57,comp_213_3,definitely typhoon-thon,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_153_2,Please say both words aloud. Which one would you say?,58,comp_153_3,definitely silverware-licious,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_201_2,Please say both words aloud. Which one would you say?,59,comp_204_3,definitely corvette-athon,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_13_2,Please say both words aloud. Which one would you say?,60,comp_14_3,probably stampede-licious,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_61_2,Please say both words aloud. Which one would you say?,61,comp_64_3,definitely secret-alicious,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_381_2,Please say both words aloud. Which one would you say?,62,comp_383_3,probably placebo-athon,2,vowel
sr9053,A314DWZAF1I60O,survey1,q_25_2,Please say both words aloud. Which one would you say?,63,comp_27_3,probably champagne-alicious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_229_2,Please say both words aloud. Which one would you say?,64,comp_230_3,probably grenade-thon,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_65_2,Please say both words aloud. Which one would you say?,65,comp_67_3,probably magic-alicious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_209_2,Please say both words aloud. Which one would you say?,66,comp_211_3,probably berlin-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_17_2,Please say both words aloud. Which one would you say?,67,comp_20_3,definitely berlin-alicious,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_193_2,Please say both words aloud. Which one would you say?,68,comp_195_3,probably spaghetti-alicious,1,vowel
sr9053,A314DWZAF1I60O,survey1,q_329_2,Please say both words aloud. Which one would you say?,69,comp_331_3,probably commandment-athon,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_205_2,Please say both words aloud. Which one would you say?,70,comp_206_3,probably stampede-thon,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_233_2,Please say both words aloud. Which one would you say?,71,comp_236_3,definitely balloon-athon,0,consonant
sr9053,A314DWZAF1I60O,survey1,q_225_2,Please say both words aloud. Which one would you say?,72,comp_226_3,probably estate-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_101_2,Please say both words aloud. Which one would you say?,73,comp_102_3,probably drama-licious,2,schwa
sr9053,A314DWZAF1I60O,survey1,q_353_2,Please say both words aloud. Which one would you say?,74,comp_355_3,probably hurricane-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_265_2,Please say both words aloud. Which one would you say?,75,comp_267_3,probably patrick-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_337_2,Please say both words aloud. Which one would you say?,76,comp_338_3,probably opinion-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_73_2,Please say both words aloud. Which one would you say?,77,comp_74_3,probably patrick-licious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_93_2,Please say both words aloud. Which one would you say?,78,comp_94_3,probably china-licious,2,schwa
sr9053,A314DWZAF1I60O,survey1,q_169_2,Please say both words aloud. Which one would you say?,79,comp_170_3,probably nicotine-licious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_177_2,Please say both words aloud. Which one would you say?,80,comp_179_3,probably antenna-alicious,2,schwa
sr9053,A314DWZAF1I60O,survey1,q_137_2,Please say both words aloud. Which one would you say?,81,comp_139_3,probably commandment-alicious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_245_2,Please say both words aloud. Which one would you say?,82,comp_246_3,probably marine-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_301_2,Please say both words aloud. Which one would you say?,83,comp_302_3,probably affidavit-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_77_2,Please say both words aloud. Which one would you say?,84,comp_78_3,probably omelet-licious,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_277_2,Please say both words aloud. Which one would you say?,85,comp_278_3,probably mayo-thon,1,vowel
sr9053,A314DWZAF1I60O,survey1,q_145_2,Please say both words aloud. Which one would you say?,86,comp_145_3,definitely opinion-licious,3,consonant
sr9053,A314DWZAF1I60O,survey1,q_297_2,Please say both words aloud. Which one would you say?,87,comp_299_3,probably anesthetic-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_237_2,Please say both words aloud. Which one would you say?,88,comp_239_3,probably japan-athon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_37_2,Please say both words aloud. Which one would you say?,89,comp_39_3,probably grenade-alicious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_309_2,Please say both words aloud. Which one would you say?,90,comp_310_3,probably meditation-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_313_2,Please say both words aloud. Which one would you say?,91,comp_314_3,probably penicillin-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_141_2,Please say both words aloud. Which one would you say?,92,comp_143_3,probably eleven-alicious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_41_2,Please say both words aloud. Which one would you say?,93,comp_43_3,probably balloon-alicious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_133_2,Please say both words aloud. Which one would you say?,94,comp_134_3,probably detective-licious,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_125_2,Please say both words aloud. Which one would you say?,95,comp_126_3,probably coliseum-licious,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_253_2,Please say both words aloud. Which one would you say?,96,comp_254_3,probably secret-thon,2,consonant
sr9053,A314DWZAF1I60O,survey1,q_321_2,Please say both words aloud. Which one would you say?,97,comp_322_3,probably ceramic-thon,1,consonant
sr9053,A314DWZAF1I60O,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr9054,A3JU51L57IEIIZ,survey1,q_-1_-1,It is very long.,-1,comp_-1_-1,It is very long.,-1,
sr9054,A3JU51L57IEIIZ,survey1,q_2_2,What is your age?,0,comp_2_3,18-25,0,
sr9054,A3JU51L57IEIIZ,survey1,q_7_2,Are you a native speaker of English?,1,comp_7_3,Yes,0,
sr9054,A3JU51L57IEIIZ,survey1,q_25_2,Please say both words aloud. Which one would you say?,2,comp_25_3,definitely champagne-licious,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_81_2,Please say both words aloud. Which one would you say?,3,comp_81_3,definitely chili-licious,3,vowel
sr9054,A3JU51L57IEIIZ,survey1,q_93_2,Please say both words aloud. Which one would you say?,4,comp_93_3,definitely china-licious,0,schwa
sr9054,A3JU51L57IEIIZ,survey1,q_269_2,Please say both words aloud. Which one would you say?,5,comp_269_3,definitely omelet-thon,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_85_2,Please say both words aloud. Which one would you say?,6,comp_86_3,probably mayo-licious,1,vowel
sr9054,A3JU51L57IEIIZ,survey1,q_193_2,Please say both words aloud. Which one would you say?,7,comp_193_3,definitely spaghetti-licious,0,vowel
sr9054,A3JU51L57IEIIZ,survey1,q_349_2,Please say both words aloud. Which one would you say?,8,comp_352_3,definitely universe-athon,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_245_2,Please say both words aloud. Which one would you say?,9,comp_247_3,probably marine-athon,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_389_2,Please say both words aloud. Which one would you say?,10,comp_390_3,probably miami-thon,1,vowel
sr9054,A3JU51L57IEIIZ,survey1,q_257_2,Please say both words aloud. Which one would you say?,11,comp_260_3,definitely magic-athon,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_229_2,Please say both words aloud. Which one would you say?,12,comp_232_3,definitely grenade-athon,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_305_2,Please say both words aloud. Which one would you say?,13,comp_307_3,probably orthodonist-athon,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_373_2,Please say both words aloud. Which one would you say?,14,comp_373_3,definitely banana-thon,3,schwa
sr9054,A3JU51L57IEIIZ,survey1,q_325_2,Please say both words aloud. Which one would you say?,15,comp_326_3,probably detective-thon,1,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_101_2,Please say both words aloud. Which one would you say?,16,comp_101_3,definitely drama-licious,3,schwa
sr9054,A3JU51L57IEIIZ,survey1,q_33_2,Please say both words aloud. Which one would you say?,17,comp_36_3,definitely estate-alicious,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_9_2,Please say both words aloud. Which one would you say?,18,comp_12_3,definitely corvette-alicious,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_297_2,Please say both words aloud. Which one would you say?,19,comp_299_3,probably anesthetic-athon,1,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_293_2,Please say both words aloud. Which one would you say?,20,comp_293_3,definitely drama-thon,3,schwa
sr9054,A3JU51L57IEIIZ,survey1,q_205_2,Please say both words aloud. Which one would you say?,21,comp_208_3,definitely stampede-athon,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_201_2,Please say both words aloud. Which one would you say?,22,comp_204_3,definitely corvette-athon,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_273_2,Please say both words aloud. Which one would you say?,23,comp_276_3,definitely chili-athon,0,vowel
sr9054,A3JU51L57IEIIZ,survey1,q_49_2,Please say both words aloud. Which one would you say?,24,comp_52_3,definitely cologne-alicious,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_317_2,Please say both words aloud. Which one would you say?,25,comp_318_3,probably coliseum-thon,1,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_125_2,Please say both words aloud. Which one would you say?,26,comp_126_3,probably coliseum-licious,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_265_2,Please say both words aloud. Which one would you say?,27,comp_266_3,probably patrick-thon,1,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_241_2,Please say both words aloud. Which one would you say?,28,comp_244_3,definitely cologne-athon,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_169_2,Please say both words aloud. Which one would you say?,29,comp_172_3,definitely nicotine-alicious,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_77_2,Please say both words aloud. Which one would you say?,30,comp_78_3,probably omelet-licious,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_45_2,Please say both words aloud. Which one would you say?,31,comp_47_3,probably japan-alicious,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_357_2,Please say both words aloud. Which one would you say?,32,comp_359_3,probably valentine-athon,1,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_137_2,Please say both words aloud. Which one would you say?,33,comp_139_3,probably commandment-alicious,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_281_2,Please say both words aloud. Which one would you say?,34,comp_284_3,definitely hero-athon,3,vowel
sr9054,A3JU51L57IEIIZ,survey1,q_333_2,Please say both words aloud. Which one would you say?,35,comp_333_3,definitely eleven-thon,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_149_2,Please say both words aloud. Which one would you say?,36,comp_149_3,definitely asylum-licious,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_61_2,Please say both words aloud. Which one would you say?,37,comp_61_3,definitely secret-licious,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_309_2,Please say both words aloud. Which one would you say?,38,comp_312_3,definitely meditation-athon,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_253_2,Please say both words aloud. Which one would you say?,39,comp_255_3,probably secret-athon,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_13_2,Please say both words aloud. Which one would you say?,40,comp_16_3,definitely stampede-alicious,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_153_2,Please say both words aloud. Which one would you say?,41,comp_155_3,probably silverware-alicious,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_117_2,Please say both words aloud. Which one would you say?,42,comp_117_3,definitely meditation-licious,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_381_2,Please say both words aloud. Which one would you say?,43,comp_382_3,probably placebo-thon,1,vowel
sr9054,A3JU51L57IEIIZ,survey1,q_53_2,Please say both words aloud. Which one would you say?,44,comp_55_3,probably marine-alicious,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_261_2,Please say both words aloud. Which one would you say?,45,comp_264_3,definitely office-athon,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_121_2,Please say both words aloud. Which one would you say?,46,comp_122_3,probably penicillin-licious,1,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_165_2,Please say both words aloud. Which one would you say?,47,comp_168_3,definitely valentine-alicious,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_301_2,Please say both words aloud. Which one would you say?,48,comp_303_3,probably affidavit-athon,1,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_321_2,Please say both words aloud. Which one would you say?,49,comp_323_3,probably ceramic-athon,2,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_209_2,Please say both words aloud. Which one would you say?,50,comp_212_3,definitely berlin-athon,0,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_341_2,Please say both words aloud. Which one would you say?,51,comp_341_3,definitely asylum-thon,3,consonant
sr9054,A3JU51L57IEIIZ,survey1,q_345_2,Please say both words aloud. Which one would you say?,52,comp_347_3,probably silverware-athon,2,consonant
